loan_id,customer_id,risk_state,remaining_months,within_term_default_prob
LN881776,ANON_B490D1B3F3,Low,2,0.006286475436421475
LN881826,ANON_B81E047347,Low,50,0.5292069015765977
LN881826,ANON_3378571A6B,Low,1,0.0028890378348394
LN882130,ANON_C394D9D073,Low,47,0.5066238346242291
LN882142,ANON_1310E43D89,Low,47,0.5066238346242291
LN882807,ANON_9EFE69D032,Low,4,0.018145183579736924
LN882815,ANON_438F28FEF4,Default,58,0.9205864376966835
LN882991,ANON_3898F8B88D,Default,51,0.9257825932056515
LN883111,ANON_1F6ACA42D8,Low,23,0.2666094319815929
LN883169,ANON_2BDC241390,Low,36,0.410921542526733
LN883327,ANON_87613D585F,Low,45,0.49078166871151935
LN883457,ANON_DC558B15BA,Default,53,0.9242214574878675
LN883725,ANON_FDDDF225CA,Default,1,0.9972478549457664
LN883901,ANON_DE78A86E98,High,19,0.7823472026078566
LN884239,ANON_C84411B851,Low,180,0.5952339009814149
LN884253,ANON_292F163AEE,Low,12,0.11608902902343224
LN884299,ANON_72DAD368B5,Low,3,0.011273906495891599
LN884718,ANON_52268FDC05,Low,9,0.07415603394594919
LN884786,ANON_5FA97E3CB6,Default,53,0.9242214574878675
LN884894,ANON_C7BCE9EB76,Low,53,0.5504485073512786
LN885018,ANON_2E0A78A45A,Low,1,0.0028890378348394
LN885527,ANON_98CA98D8C9,Low,12,0.11608902902343224
LN885804,ANON_9869D064DA,High,2,0.3736214703754679
LN885976,ANON_8444E6C5FF,Low,1,0.0028890378348394
LN886171,ANON_D2E62E8C30,Low,1,0.0028890378348394
LN886653,ANON_0471156FEC,Low,54,0.5572448366299143
LN886716,ANON_DFC2544C5E,Low,1,0.0028890378348394
LN887495,ANON_C7A5550C20,Low,1,0.0028890378348394
LN887725,ANON_5B841DEAC1,Low,3,0.011273906495891599
LN887881,ANON_EDAEA8C319,Default,1,0.9972478549457664
LN888257,ANON_6D50D25C3E,Low,2,0.006286475436421475
LN888452,ANON_EACA17EDBE,Low,47,0.5066238346242291
LN888616,ANON_A39F1D87EA,Medium,3,0.061530112323623994
LN889530,ANON_3F279AB619,Default,1,0.9972478549457664
LN889660,ANON_5C28007C84,Low,19,0.2144393012428228
LN889965,ANON_D3EDEB6B09,Medium,57,0.6608870974013273
LN890340,ANON_85CA9A9D97,Default,12,0.9734121430924614
LN890369,ANON_F6A3AA8FB4,Low,3,0.011273906495891599
LN890645,ANON_424A51C6B4,Default,3,0.9921026897455488
LN891378,ANON_DCFC0BC8BF,Low,35,0.40111029526666103
LN891393,ANON_BDFC906ECF,Low,46,0.4987835796745933
LN891476,ANON_B17D2954E1,Low,1,0.0028890378348394
LN891540,ANON_41F65D0716,Medium,1,0.0009437919463087
LN891799,ANON_702F8992D0,Default,12,0.9734121430924614
LN891847,ANON_9A596EF06E,Low,1,0.0028890378348394
LN891871,ANON_F2B6DE5459,Low,36,0.410921542526733
LN891871,ANON_541DCC4600,Low,51,0.5364324578189503
LN892373,ANON_3B5AC46FDD,Low,1,0.0028890378348394
LN892510,ANON_C1857F5401,Default,1,0.9972478549457664
LN892719,ANON_4C36F05B3E,Default,3,0.9921026897455488
LN892771,ANON_D9FC17E13F,Default,8,0.9810269865696981
LN892777,ANON_C6DADC50C9,Low,9,0.07415603394594919
LN892920,ANON_0928F6D8C5,Default,1,0.9972478549457664
LN893023,ANON_3A68D0132B,Default,3,0.9921026897455488
LN893035,ANON_AE0DF7264E,Low,56,0.5704282589702666
LN893279,ANON_4F3E4A9FEB,Low,55,0.5639038291832629
LN893758,ANON_4B8B6D5230,Low,58,0.5830842484608539
LN894072,ANON_38303DD3A6,Low,12,0.11608902902343224
LN894243,ANON_09C653EAA8,High,1,0.2224123182207014
LN894424,ANON_F3F54926DF,Default,1,0.9972478549457664
LN894901,ANON_A2F1577ED5,Low,3,0.011273906495891599
LN895516,ANON_C471FFD56C,Default,3,0.9921026897455488
LN895536,ANON_DB15A368EA,Low,3,0.011273906495891599
LN896205,ANON_A455238E79,Low,30,0.34895518610460524
LN896332,ANON_6C2542B0E7,Low,3,0.011273906495891599
LN896837,ANON_C1957C5707,Default,2,0.9946150174416826
LN897435,ANON_8364CB47AB,Low,1,0.0028890378348394
LN897741,ANON_AF777514A2,Low,60,0.5952339009814149
LN897775,ANON_814F0648DA,Low,28,0.3265761787587599
LN897902,ANON_31B6CB1AEE,Low,1,0.0028890378348394
LN898029,ANON_E18E3B1A90,Low,3,0.011273906495891599
LN898405,ANON_3BDE484B7D,Default,32,0.9442738007305771
LN898495,ANON_5DCFD5CECE,Low,3,0.011273906495891599
LN898622,ANON_B1D312D860,Default,3,0.9921026897455488
LN898982,ANON_7F57A6A2B6,Low,41,0.4570901297023434
LN899254,ANON_BA369AB86B,Low,1,0.0028890378348394
LN899481,ANON_47D5E814CC,Low,2,0.006286475436421475
LN899872,ANON_47399B0192,Medium,2,0.02639003657589597
LN899978,ANON_D2C41610BE,Low,54,0.5572448366299143
LN900059,ANON_0373208F9C,Low,26,0.3032884825048455
LN900108,ANON_325701E9C0,Low,3,0.011273906495891599
LN900173,ANON_775FD69DCA,Low,2,0.006286475436421475
LN900377,ANON_0FADC60D3C,Default,49,0.9274087916714957
LN900527,ANON_8909C8BC0A,Low,12,0.11608902902343224
LN900937,ANON_CB9CE7FBEB,Low,2,0.006286475436421475
LN901091,ANON_1629BECF1B,Low,17,0.1870458813973239
LN901218,ANON_788CD8200F,Default,11,0.9752378190739214
LN901306,ANON_FED24BD4C8,Low,1,0.0028890378348394
LN901417,ANON_F9EBA7AC27,Low,50,0.5292069015765977
LN901566,ANON_478B7C7BFA,Low,3,0.011273906495891599
LN901635,ANON_8B4E8B158E,Default,1,0.9972478549457664
LN901736,ANON_5CCA511C31,Low,52,0.5435120106040596
LN901883,ANON_BF827D3C2F,Low,47,0.5066238346242291
LN902008,ANON_BA8052ABF2,Low,1,0.0028890378348394
LN902016,ANON_5ADBA46CFB,Default,1,0.9972478549457664
LN902075,ANON_C8DF006A2C,Low,35,0.40111029526666103
LN902179,ANON_6852A74470,Low,49,0.5218323346133623
LN902739,ANON_A50C3CE0F0,Default,56,0.9219960799497464
LN902875,ANON_BD58EF8E8E,Low,2,0.006286475436421475
LN903673,ANON_7F911E4D5F,Default,60,0.9192331931093587
LN904285,ANON_598C647C2E,Default,56,0.9219960799497464
LN904401,ANON_EDDB7DC6E6,Low,2,0.006286475436421475
LN905019,ANON_6F37C45316,Low,3,0.011273906495891599
LN905477,ANON_C74D6130C7,Low,56,0.5704282589702666
LN905817,ANON_55032BF9D2,Low,54,0.5572448366299143
LN905888,ANON_B05D9FACDE,Low,13,0.13039470531307032
LN906224,ANON_94A1740953,Low,12,0.11608902902343224
LN906495,ANON_C70FB7F7B7,Medium,1,0.0009437919463087
LN906651,ANON_8294524CCE,Low,1,0.0028890378348394
LN906890,ANON_D11FEF8C4C,Low,43,0.4742795392517041
LN906908,ANON_1405657A50,Low,3,0.011273906495891599
LN907224,ANON_C5BBD1D53D,Low,57,0.5768208442155516
LN907249,ANON_7AF660D445,Low,1,0.0028890378348394
LN907322,ANON_724279FAB5,Low,2,0.006286475436421475
LN907879,ANON_B711A78C33,Low,31,0.35981221129506036
LN908060,ANON_5166C7ADB6,Low,24,0.2790708723281113
LN908065,ANON_C796D606E9,Low,2,0.006286475436421475
LN908215,ANON_65B69610EF,Default,5,0.9874069228928822
LN908668,ANON_BABC89998B,Low,50,0.5292069015765977
LN908828,ANON_F4E43DA4FC,Low,35,0.40111029526666103
LN909197,ANON_02115B7F45,Medium,3,0.061530112323623994
LN909602,ANON_5E035D44BC,Low,60,0.5952339009814149
LN909685,ANON_A0F322F517,Low,1,0.0028890378348394
LN909891,ANON_8EF9E0E356,Low,4,0.018145183579736924
LN910176,ANON_494B559E89,Low,2,0.006286475436421475
LN910396,ANON_0E89A9C921,Default,3,0.9921026897455488
LN910536,ANON_D586AB53A8,Low,28,0.3265761787587599
LN910620,ANON_E694EEDD99,Default,76,0.9192331931093587
LN910685,ANON_FCBC593D9E,Low,29,0.3378776778620316
LN910707,ANON_8D374A66A2,Low,48,0.5143056888728583
LN911302,ANON_618A1CA413,Default,1,0.9972478549457664
LN911312,ANON_7915060DB7,Default,1,0.9972478549457664
LN911487,ANON_0CE9F28FFD,Low,3,0.011273906495891599
LN912064,ANON_C0EB133F88,Low,46,0.4987835796745933
LN912247,ANON_3D739CE54A,Medium,3,0.061530112323623994
LN912323,ANON_9FB29D36BA,Low,2,0.006286475436421475
LN912534,ANON_60D9D84FC6,Default,50,0.9265873926750245
LN912806,ANON_426908940F,Low,29,0.3378776778620316
LN913301,ANON_B123DAEA59,Low,2,0.006286475436421475
LN913372,ANON_E48202B0C6,Default,12,0.9734121430924614
LN913386,ANON_27D18D628B,Low,45,0.49078166871151935
LN913543,ANON_6D5BAD7F81,Low,12,0.11608902902343224
LN913740,ANON_7D64D78532,Default,1,0.9972478549457664
LN914120,ANON_F1DC4CBC66,High,3,0.4786189189371133
LN914149,ANON_1E5F454808,Low,28,0.3265761787587599
LN914439,ANON_89D9AEF701,Low,52,0.5435120106040596
LN914768,ANON_8F7582A8CE,Low,2,0.006286475436421475
LN914779,ANON_3C6EF40C84,Low,8,0.060976239300138846
LN914816,ANON_DA149C7DFD,Low,1,0.0028890378348394
LN915330,ANON_66AEC74646,Default,5,0.9874069228928822
LN915531,ANON_BBDB2C3ABA,Low,12,0.11608902902343224
LN915904,ANON_572EDC2A00,High,1,0.2224123182207014
LN915918,ANON_C564660F86,Low,18,0.20084227888556092
LN916102,ANON_FB6754E726,Low,48,0.5143056888728583
LN916311,ANON_A204BA9A4D,Default,96,0.9192331931093587
LN916338,ANON_DCD5656C74,Medium,28,0.478180177129515
LN916550,ANON_971D6A177D,Low,1,0.0028890378348394
LN916674,ANON_DBF1B0ECDD,Default,1,0.9972478549457664
LN916675,ANON_2DD398136C,Low,10,0.0878451509882079
LN917167,ANON_D0855EB9ED,Low,60,0.5952339009814149
LN917511,ANON_CF2E80435C,High,46,0.8284324756363383
LN917689,ANON_B547D794EC,Default,7,0.9830782578096491
LN917765,ANON_2B06404303,Low,20,0.22782267747708296
LN917860,ANON_475D95A7C6,Default,12,0.9734121430924614
LN918124,ANON_C73E854C16,Medium,30,0.49462743965189115
LN918656,ANON_414B0FD5ED,Low,12,0.11608902902343224
LN918760,ANON_5309109156,Low,2,0.006286475436421475
LN918909,ANON_E63DA1F6EE,Low,2,0.006286475436421475
LN919017,ANON_5F7684E239,Low,13,0.13039470531307032
LN919142,ANON_F7F413BE42,Default,20,0.9602549607122982
LN919227,ANON_F41A2D8221,Low,3,0.011273906495891599
LN919517,ANON_37DF48844A,Low,3,0.011273906495891599
LN919729,ANON_5724552C49,Low,12,0.11608902902343224
LN919798,ANON_8D4C492821,Low,1,0.0028890378348394
LN919832,ANON_78646362F1,Low,112,0.5952339009814149
LN920000,ANON_7EADA073A7,Low,13,0.13039470531307032
LN920096,ANON_3D046E510E,Low,116,0.5952339009814149
LN920138,ANON_C9D6A00187,Medium,3,0.061530112323623994
LN920318,ANON_E98DD2AAAE,Low,3,0.011273906495891599
LN920319,ANON_67ED6412E5,Low,3,0.011273906495891599
LN920341,ANON_D1BBC0ECF7,Low,24,0.2790708723281113
LN920522,ANON_9F6813FBDE,Low,55,0.5639038291832629
LN920531,ANON_DE4B8B664A,Low,2,0.006286475436421475
LN920740,ANON_7F78ADA528,Default,3,0.9921026897455488
LN920782,ANON_DCBBBC62E1,Low,3,0.011273906495891599
LN920789,ANON_CDFD024073,Low,35,0.40111029526666103
LN920796,ANON_21A5AD4177,Low,53,0.5504485073512786
LN921540,ANON_F8AF0CEB45,Low,1,0.0028890378348394
LN921540,ANON_E17052CE12,Low,2,0.006286475436421475
LN921608,ANON_22DFF8027E,Default,3,0.9921026897455488
LN921853,ANON_69CE61D91F,Default,31,0.945460183000974
LN922080,ANON_4816F86AF8,Low,3,0.011273906495891599
LN922319,ANON_BD2D32A5C8,Default,1,0.9972478549457664
LN922681,ANON_CFA88714B8,Low,60,0.5952339009814149
LN922802,ANON_5107CEE7DA,Default,30,0.9466710949361116
LN922812,ANON_C1A13C66B5,Low,1,0.0028890378348394
LN923073,ANON_A99B6C3685,Low,1,0.0028890378348394
LN923142,ANON_2FCED576D8,Low,21,0.24098261875278704
LN923267,ANON_B482CA9741,Medium,1,0.0009437919463087
LN923301,ANON_4771AD244D,Default,3,0.9921026897455488
LN924048,ANON_08820A4233,Low,46,0.4987835796745933
LN924294,ANON_07BDAE0314,Default,2,0.9946150174416826
LN924556,ANON_0F905EC964,Low,3,0.011273906495891599
LN924558,ANON_EB2A76B44F,Low,1,0.0028890378348394
LN924739,ANON_DDB5B00D19,Low,33,0.3808796118216776
LN924834,ANON_F5AE378161,Default,1,0.9972478549457664
LN924940,ANON_388E4CB67F,Default,6,0.98520191696147
LN925120,ANON_14E64AD8AC,Low,45,0.49078166871151935
LN925340,ANON_313654D7D5,Default,3,0.9921026897455488
LN925645,ANON_CA67BB2418,Low,1,0.0028890378348394
LN925789,ANON_534704A6FA,Default,56,0.9219960799497464
LN925803,ANON_C0DD17AC18,Medium,1,0.0009437919463087
LN925820,ANON_801B9E8E15,Default,1,0.9972478549457664
LN926163,ANON_D24F2B130A,Low,50,0.5292069015765977
LN926166,ANON_69B2414C4F,Low,2,0.006286475436421475
LN926645,ANON_4AF5F9C032,Low,56,0.5704282589702666
LN926952,ANON_7830E3E8B8,Default,43,0.9327054611633632
LN927202,ANON_FD521434BD,Low,3,0.011273906495891599
LN927251,ANON_0287C5B5BB,Low,2,0.006286475436421475
LN927352,ANON_94876707B7,Low,2,0.006286475436421475
LN927832,ANON_42E24300DB,Default,1,0.9972478549457664
LN927984,ANON_42533155F0,Default,61,0.9192331931093587
LN928224,ANON_65578A277F,Medium,32,0.5103754533039091
LN928454,ANON_EF1FFB9527,Low,3,0.011273906495891599
LN928892,ANON_09790A5822,Low,6,0.03703699384079466
LN928917,ANON_366A8E848F,Default,1,0.9972478549457664
LN928938,ANON_7931C809EB,Default,3,0.9921026897455488
LN929130,ANON_9A018F5944,Default,55,0.9227227809660739
LN929298,ANON_9A3A36B1AB,Low,53,0.5504485073512786
LN929414,ANON_DD546A6FCB,Medium,3,0.061530112323623994
LN929493,ANON_1A4CC48E99,High,3,0.4786189189371133
LN929610,ANON_A8567B5165,Default,1,0.9972478549457664
LN930403,ANON_A53093CC31,Low,1,0.0028890378348394
LN930458,ANON_D04FA99723,Default,31,0.945460183000974
LN930462,ANON_BE529CC0FD,Default,1,0.9972478549457664
LN930895,ANON_36C830552E,Low,58,0.5830842484608539
LN931037,ANON_AC2F9CE70A,Default,1,0.9972478549457664
LN931161,ANON_8F39C96162,Default,57,0.9212840644563459
LN931572,ANON_4E54AF7AF1,Low,2,0.006286475436421475
LN931712,ANON_EC425A5C8A,Low,47,0.5066238346242291
LN931736,ANON_67540CBAC4,Low,20,0.22782267747708296
LN931932,ANON_C71848B83B,Low,1,0.0028890378348394
LN932176,ANON_4B40A3BB9C,Low,43,0.4742795392517041
LN932329,ANON_1AB43ADD65,Low,12,0.11608902902343224
LN932531,ANON_FA9BE419AC,Low,3,0.011273906495891599
LN932978,ANON_C12F57DFB5,Low,58,0.5830842484608539
LN932998,ANON_77F4ED17D9,Low,39,0.43918511568806184
LN933355,ANON_ED502A637C,Default,3,0.9921026897455488
LN933444,ANON_909AB79C82,Medium,55,0.6514734932119606
LN933944,ANON_9684D891C9,Low,12,0.11608902902343224
LN933994,ANON_0211D11609,Low,2,0.006286475436421475
LN934306,ANON_A676184CF3,Default,3,0.9921026897455488
LN934471,ANON_9BF2256B1E,Low,1,0.0028890378348394
LN934506,ANON_EFC22B2915,Low,21,0.24098261875278704
LN934619,ANON_6DDDA5D142,Low,3,0.011273906495891599
LN934812,ANON_5962AEEF72,Low,2,0.006286475436421475
LN934985,ANON_AFC46B3F57,Low,23,0.2666094319815929
LN935738,ANON_BFB0D1BD73,Low,7,0.04851900410960577
LN935864,ANON_2A0BDC9E94,Low,6,0.03703699384079466
LN936125,ANON_B5E3AB1655,Low,1,0.0028890378348394
LN936237,ANON_D5839A9170,Low,3,0.011273906495891599
LN936243,ANON_C190A8BF07,Low,56,0.5704282589702666
LN936424,ANON_E605AA57CB,Low,1,0.0028890378348394
LN936794,ANON_4E1DF05502,Default,2,0.9946150174416826
LN936805,ANON_8B1FFBD2DD,Default,226,0.9192331931093587
LN937102,ANON_04D785B0A7,Low,2,0.006286475436421475
LN937116,ANON_AF1C5C17F1,Medium,56,0.656228344579378
LN937266,ANON_70A4CF1476,Low,44,0.48261478282237746
LN937307,ANON_5878FDE526,Low,3,0.011273906495891599
LN937578,ANON_AAC5026780,Low,3,0.011273906495891599
LN938237,ANON_396E7EE27D,High,1,0.2224123182207014
LN938471,ANON_49B7F539A2,Default,33,0.9431114387141902
LN938473,ANON_7CE83F3276,Low,1,0.0028890378348394
LN938561,ANON_90B91BE593,Low,3,0.011273906495891599
LN938619,ANON_01777EE4E9,Low,9,0.07415603394594919
LN938691,ANON_B955364BF6,Low,13,0.13039470531307032
LN938704,ANON_8570658903,Default,34,0.941972601013319
LN938715,ANON_CD655DD046,Default,1,0.9972478549457664
LN938747,ANON_6AC3685F6E,High,1,0.2224123182207014
LN938760,ANON_CFB494637B,Low,1,0.0028890378348394
LN939113,ANON_021F370A4F,Default,3,0.9921026897455488
LN939154,ANON_0C3DDCD333,Low,3,0.011273906495891599
LN939155,ANON_07022CF5F6,Low,1,0.0028890378348394
LN939212,ANON_6F52E8B00A,Low,3,0.011273906495891599
LN939374,ANON_66FDDF45E1,Low,16,0.1730701986571827
LN939415,ANON_AFB8F52ADC,Low,58,0.5830842484608539
LN939793,ANON_8DFACB6ADC,Low,2,0.006286475436421475
LN939794,ANON_A8EFB603D6,Low,3,0.011273906495891599
LN940001,ANON_0DB0754B86,Default,1,0.9972478549457664
LN940135,ANON_C49478E33A,Low,17,0.1870458813973239
LN940256,ANON_7814E73DD9,Low,36,0.410921542526733
LN940416,ANON_E78926E84E,Low,30,0.34895518610460524
LN940542,ANON_7BE591087E,Low,3,0.011273906495891599
LN940801,ANON_5E7AF04475,Default,36,0.9397635763027908
LN941744,ANON_B4D4FCC4AC,Default,20,0.9602549607122982
LN942155,ANON_7B5F3FFAE3,Low,3,0.011273906495891599
LN942610,ANON_58C116CF12,Low,1,0.0028890378348394
LN942923,ANON_DDE6D10EEE,Default,213,0.9192331931093587
LN943030,ANON_9B462D7383,Low,1,0.0028890378348394
LN943067,ANON_3C4E79AA20,Low,2,0.006286475436421475
LN943569,ANON_78376C0E07,Low,2,0.006286475436421475
LN943577,ANON_CD20186D05,Default,3,0.9921026897455488
LN944467,ANON_D621DD49F8,Default,1,0.9972478549457664
LN944652,ANON_A564F8AE8A,Low,1,0.0028890378348394
LN945486,ANON_ADBE02E979,Default,1,0.9972478549457664
LN945718,ANON_F6F1ABE138,Low,1,0.0028890378348394
LN945728,ANON_26F216C901,High,1,0.2224123182207014
LN945871,ANON_60D07683E0,Default,3,0.9921026897455488
LN945902,ANON_EA38388327,Low,1,0.0028890378348394
LN945924,ANON_307A7C95F3,Low,2,0.006286475436421475
LN946007,ANON_FAA16761EE,Default,8,0.9810269865696981
LN946254,ANON_C79442B559,Low,29,0.3378776778620316
LN946321,ANON_AD0C674164,Low,34,0.39109761055878345
LN946708,ANON_9646FC69E3,Low,1,0.0028890378348394
LN946804,ANON_9C5CD7FF7D,Low,30,0.34895518610460524
LN946945,ANON_C912E85CAD,Low,1,0.0028890378348394
LN947009,ANON_E027282F93,Default,37,0.9386924566090227
LN947132,ANON_12AD320B69,Default,50,0.9265873926750245
LN947160,ANON_C764BA23CF,Medium,12,0.3026010809100447
LN947222,ANON_53CD460493,Low,54,0.5572448366299143
LN947351,ANON_D078A40C55,Low,3,0.011273906495891599
LN947723,ANON_C19E2CC16B,Low,2,0.006286475436421475
LN948006,ANON_29CCDA20C3,Low,3,0.011273906495891599
LN948120,ANON_6D58977FAA,Default,1,0.9972478549457664
LN948190,ANON_3469812EBE,Default,3,0.9921026897455488
LN948300,ANON_4D1101516C,Low,1,0.0028890378348394
LN948876,ANON_86B9B34970,Low,12,0.11608902902343224
LN948967,ANON_38A5A8B2FA,Low,1,0.0028890378348394
LN949011,ANON_2DAF42728E,Low,1,0.0028890378348394
LN949146,ANON_5827AA6ACE,Low,2,0.006286475436421475
LN949546,ANON_37D6E22971,Low,56,0.5704282589702666
LN950042,ANON_446742A598,Low,45,0.49078166871151935
LN950446,ANON_1697565000,Low,12,0.11608902902343224
LN950579,ANON_2A611F702F,Low,55,0.5639038291832629
LN950717,ANON_987BD38EE9,Low,32,0.3704524264635173
LN950740,ANON_17D8261879,Low,58,0.5830842484608539
LN950952,ANON_5F58C0C131,Low,3,0.011273906495891599
LN951641,ANON_B2A8F96CC3,Medium,50,0.6261867769197287
LN951751,ANON_3182316987,Low,52,0.5435120106040596
LN951987,ANON_6E213F3DD5,Low,60,0.5952339009814149
LN952164,ANON_938E6819AB,Low,3,0.011273906495891599
LN952776,ANON_BA33EFCE3B,Default,2,0.9946150174416826
LN952826,ANON_308C4C4A53,Low,3,0.011273906495891599
LN952924,ANON_A513E6401F,Low,2,0.006286475436421475
LN953050,ANON_F269876F86,Low,17,0.1870458813973239
LN953188,ANON_A56ABE124A,Low,3,0.011273906495891599
LN953808,ANON_61D9384F9E,Low,12,0.11608902902343224
LN953885,ANON_8B3B36A7F2,Low,19,0.2144393012428228
LN954228,ANON_A9EF2568D9,Default,2,0.9946150174416826
LN954315,ANON_64C40A7E35,Low,60,0.5952339009814149
LN954400,ANON_FB7C189603,Low,12,0.11608902902343224
LN954533,ANON_DC27F5D22F,Low,17,0.1870458813973239
LN954551,ANON_697AE34CC0,Low,51,0.5364324578189503
LN954590,ANON_29DE23D49C,Low,2,0.006286475436421475
LN954801,ANON_0D25E7B44D,Low,42,0.46577249147634125
LN954983,ANON_F3BC75C3EE,Low,34,0.39109761055878345
LN955324,ANON_FBED960694,Default,1,0.9972478549457664
LN955393,ANON_B4F2222D53,Low,61,0.5952339009814149
LN955423,ANON_534E1752C4,Low,47,0.5066238346242291
LN955597,ANON_F2BA9D73F8,Default,89,0.9192331931093587
LN956021,ANON_EBB9249A99,Low,2,0.006286475436421475
LN956078,ANON_50E27C0B32,Medium,33,0.5180016496155794
LN956534,ANON_E0BC25C9D5,Medium,3,0.061530112323623994
LN956618,ANON_08C4BC4AEF,Low,1,0.0028890378348394
LN956832,ANON_F2384722A9,Low,57,0.5768208442155516
LN957198,ANON_3BF5EC27FD,Low,11,0.10186928211501414
LN957480,ANON_F9C7741544,Default,1,0.9972478549457664
LN957530,ANON_33FF938EE0,Low,3,0.011273906495891599
LN957868,ANON_77F6778DF1,Low,1,0.0028890378348394
LN958231,ANON_36BAF0918B,Default,45,0.9308673401717303
LN958271,ANON_FEE298DBF5,Low,34,0.39109761055878345
LN958446,ANON_A498E96B64,Default,1,0.9972478549457664
LN958549,ANON_8F182AA026,Default,2,0.9946150174416826
LN958712,ANON_DC9D8A9E8A,Low,1,0.0028890378348394
LN958757,ANON_29E721183B,Low,1,0.0028890378348394
LN959070,ANON_FEADCF0DCD,Low,1,0.0028890378348394
LN959382,ANON_C39AA779FB,Low,1,0.0028890378348394
LN959878,ANON_6C439AA201,Default,19,0.9617754886078527
LN959918,ANON_0A124D8DA9,Low,1,0.0028890378348394
LN960250,ANON_C23D183D87,Medium,42,0.5799505084325531
LN960270,ANON_ACA9844DED,Low,29,0.3378776778620316
LN960305,ANON_92DC19E71A,Low,3,0.011273906495891599
LN960687,ANON_648E635438,Low,2,0.006286475436421475
LN960717,ANON_CBA13F8095,Low,12,0.11608902902343224
LN960912,ANON_17501A9866,Low,52,0.5435120106040596
LN961082,ANON_4362EEC1CE,Low,40,0.4482288819192077
LN961289,ANON_0A4EAAFDFE,Low,44,0.48261478282237746
LN961504,ANON_6374003A71,Default,3,0.9921026897455488
LN961757,ANON_46735FE2D3,Low,41,0.4570901297023434
LN961915,ANON_67523DAC83,Low,3,0.011273906495891599
LN962422,ANON_00A706C1FE,Low,30,0.34895518610460524
LN962761,ANON_EC9C161D13,Default,1,0.9972478549457664
LN962871,ANON_3BE9D953D7,Low,55,0.5639038291832629
LN962982,ANON_46A08210BD,Low,32,0.3704524264635173
LN963684,ANON_56729DC6A6,Low,49,0.5218323346133623
LN963880,ANON_1FE428F4AD,Low,1,0.0028890378348394
LN963989,ANON_66D81CD6FD,Default,2,0.9946150174416826
LN964725,ANON_13B4EC9A73,Low,12,0.11608902902343224
LN964774,ANON_50B63592DB,High,1,0.2224123182207014
LN964908,ANON_C47774A611,Low,40,0.4482288819192077
LN964998,ANON_1A53D66974,Low,12,0.11608902902343224
LN965159,ANON_4097E5F868,Low,3,0.011273906495891599
LN965171,ANON_76AB36B3E4,Medium,60,0.6743060110577099
LN965220,ANON_6169C1F0DB,Low,2,0.006286475436421475
LN965567,ANON_B0AB4B3DBC,Low,36,0.410921542526733
LN965740,ANON_DD5B86C848,Low,1,0.0028890378348394
LN965868,ANON_4AF3925418,Low,12,0.11608902902343224
LN966325,ANON_4149A4C002,Low,60,0.5952339009814149
LN966472,ANON_3FA5536383,Low,1,0.0028890378348394
LN966658,ANON_F42D584291,Low,4,0.018145183579736924
LN967149,ANON_4D150E109B,Low,12,0.11608902902343224
LN967352,ANON_D472B0B466,Low,3,0.011273906495891599
